baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids
470541916,,1645081,103745040,11577204,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"N-[4-(4-Chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]-1,1,1-trifluoromethanesulfonamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541917,,1645081,440159327,11996298,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4518706,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541918,,1645081,194175385,25117126,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Defactinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541919,,1645081,242645573,25114442,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,PF-04418948,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541920,,1645081,381861468,56649300,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Ftbmt,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541921,,1645081,134457814,56678756,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"(1S,3R)-N-(4-(Benzo[d]oxazol-2-yl)phenyl)-N-methyl-3-propionamidocyclopentanecarboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541922,,1645081,440225117,59126962,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4588900,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541923,,1645081,440157493,57861407,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,1-(2-Ethoxyethyl)-6-oxo-N-[5-[3-pyridin-3-yl-5-(trifluoromethyl)pyrazol-1-yl]pyridin-2-yl]pyridine-3-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541924,,1645081,440170635,58026161,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4531220,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541925,,1645081,440202169,56849304,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4560241,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541926,,1645081,318372032,60195662,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,(R)-3-((N-(1-(4-Fluorophenyl)ethyl)quinoline-3-carboxamido)methyl)benzoic acid,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541927,,1645081,312390293,66764813,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"2-[4-(3-{(R)-1-[4-(2-Amino-pyrimidin-5-yl)-phenyl]-1-cyclopropyl-ethyl}-[1,2,4]oxadiazol-5-yl)-pyrazol-1-yl]-N,N-dimethyl-acetamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541928,,1645081,318444609,53251189,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Syk-IN-3,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541929,,1645081,440131550,91885570,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Mgat2-IN-1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541930,,1645081,440124631,118191391,780,,Confirmatory,20210302,0,0,Active,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"N4-[1-[(4-Cyanophenyl)methyl]-5-methyl-3-(trifluoromethyl)-1H-pyrazol-4-yl]-7-fluoro-2,4-Quinolinedicarboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541931,,1645081,318459881,87522699,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,CID 87522699,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541932,,1645081,336900042,89794927,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,(3R)-1-[4-Methyl-5-[6-(trifluoromethyl)-1H-indazol-4-yl]pyrimidin-2-yl]pyrrolidin-3-ol,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541933,,1645081,440175888,85469632,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4537788,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541934,,1645081,440120698,134128280,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,CID 134128280,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541935,,1645081,336898978,127046693,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,5-Chloro-1-[(1S)-1-(3-cyanophenyl)ethyl]-2-iminopyridine-3-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541936,,1645081,404661187,131953432,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4165749,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541937,,1645081,440177378,137332060,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4536197,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541938,,1645081,381842065,137635074,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"3-Chloro-4-((2-oxo-2,3-dihydro-1H-benzo[d]imidazol-5-yl)amino)benzonitrile",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541939,,1645081,124963756,24771824,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,N-Pyridazin-3-yl-4-[[3-[5-(trifluoromethyl)pyridin-2-yl]oxyphenyl]methylidene]piperidine-1-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541940,,1645081,103683319,45268455,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,MK-7246,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541941,,1645081,318374355,122179556,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,1-Cyclopropyl-2-pyridin-3-yl-5-(trifluoromethyl)benzimidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541942,,1645081,440174729,137322663,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"(R)-6,7-Dimethoxy-2-methyl-N-(1-(4-(2-((methylamino)methyl)phenyl)thiophen-2-yl)ethyl)quinazolin-4-amine",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541943,,1645081,163338225,51031001,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,4-(1-Acetylpiperidin-4-yl)-N-carbamimidoyl-3-(trifluoromethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541944,,1645081,318376732,118430456,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Dhodh-IN-1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541945,,1645081,440217121,118425786,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Chembl4585243,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541946,,1645081,124976534,53326879,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"2-[(7R)-7-[(4-Fluorophenyl)sulfonyl-methylamino]-2-methylsulfonyl-6,7,8,9-tetrahydropyrido[1,2-a]indol-10-yl]acetic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541947,,1645081,336898977,44470113,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,5-Chloro-1-[(1R)-1-(3-cyanophenyl)ethyl]-2-iminopyridine-3-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541948,,1645081,318374372,56645363,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,Cyp11B2-IN-1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541949,,1645081,440194870,124203924,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"N4-[1-[[4-(1,1-Dimethylethyl)phenyl]methyl]-5-methyl-3-(trifluoromethyl)-1H-pyrazol-4-yl]-7-fluoro-2,4-quinolinedicarboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541950,,1645081,404696611,118958122,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"N-(4-Fluorobenzyl)-2-((R)-5-(3-methylureido)-2',4'-dioxo-2,3-dihydrospiro[indene-1,5'-oxazolidin]-3'-yl)-N-((S)-1,1,1-trifluoropropan-2-yl)acetamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541951,,1645081,440170924,58431184,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"(5R)-5-[(4-Cyanophenyl)methyl]-7-(3,5-dichloro-4-fluorophenyl)-5-methyl-6-oxo-N-[(2S)-1-oxo-1-[(1-pyridin-2-ylcyclopropyl)amino]propan-2-yl]imidazo[1,2-a]imidazole-3-carboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541952,,1645081,374280463,71623052,780,,Confirmatory,20210302,0,0,Active,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"3-Cyano-N-(2,4-dimethyl-5-(6-(pyridin-3-yl)-1H-imidazo[1,2-b]pyrazol-1-yl)phenyl)-5-(pentafluoro-l6-sulfaneyl)benzamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541953,,1645081,134461578,51346964,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"(1R,3S)-N-(4-(Benzo[d]oxazol-2-yl)phenyl)-N-methyl-3-propionamidocyclopentane-1-carboxamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541954,,1645081,440153796,91827581,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,"(2R,3S,4R)-1-[2-(Dibutylamino)-2-oxoethyl]-2-(2,2-dimethylpentyl)-4-(7-methoxy-1,3-benzodioxol-5-yl)pyrrolidine-3-carboxylic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
470541955,,1645081,440224957,6451154,780,,Confirmatory,20210302,0,0,Inactive,Q08345,% Control,=,ChEMBL,KinomeScan assay: inhibition of DDR1,CID 6451154,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43315020,2.4e-05,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43309720,3.7e-05,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43324825,3.9e-05,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43384017,7.5e-05,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43347880,8.6e-05,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43162704,9.300000000000001e-05,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43156198,0.00013000000000000002,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43355035,0.00014,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43325090,0.00016,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43364840,0.00016,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43158170,0.00016999999999999999,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43166664,0.00016999999999999999,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43312370,0.00018,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43158034,0.00018999999999999998,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43158102,0.00018999999999999998,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43160550,0.00018999999999999998,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43312105,0.00018999999999999998,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43165696,0.0002,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
316618316,0.0002,624850,104246801,42642645,780,22037378.0,Confirmatory,20200629,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Foretinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
449077902,0.0002,1202714,104246801,42642645,780,25569119.0,Confirmatory,20181006,0,0,Active,Q08345,Kd,=,ChEMBL,Binding affinity to DDR1 (unknown origin),Foretinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43164552,0.00021,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43168336,0.00021,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43381612,0.00021,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43158374,0.00022,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43159394,0.00023999999999999998,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43167280,0.00023999999999999998,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
